origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-06-22,global_mean,true,true,1978,1978,0.0,0.0,0.0,0.0,0.22831129831373162,NaN,0.22084118013557605
2019-07-29,lightgbm,false,false,3037,3037,0.0,0.0,0.0,0.0,0.7131699018681654,0.5192255814215103,0.2841618927877735
2019-08-05,lightgbm,false,false,3039,3039,0.0,0.0,0.0,0.0,0.6755549333153881,0.5208639891907761,0.27932269831998185
2019-08-12,lightgbm,false,false,3041,3041,0.0,0.0,0.0,0.0,0.6908726821534871,0.5186884180980198,0.28872074968159794
2019-08-19,lightgbm,false,false,3042,3042,0.0,0.0,0.0,0.0,0.7565995103904372,0.48862377672611734,0.2930778811509175
2019-08-26,lightgbm,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7225150636758351,0.4642820328176163,0.2913121343878667
2019-09-02,lightgbm,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7911355411189219,0.5163935218617156,0.24903210436177037
2019-09-09,lightgbm,false,false,3043,3043,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8472734746659278,0.5221452563536265,0.23181153188110976
2019-09-16,lightgbm,true,false,3044,3044,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8302191880344081,0.5372921680489274,0.2227654909708698
2019-09-23,lightgbm,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8677082586373627,0.6281754443015909,0.20784745423726517
2019-09-30,lightgbm,true,false,3044,3044,0.3333333333333333,0.0,0.0,0.1,0.8837717575864027,0.6155059107378552,0.2072600558315918
2019-10-07,lightgbm,true,false,3044,3044,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8817734688164338,0.6192637309247343,0.19448199273474778
2019-10-14,lightgbm,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8970267938470765,0.623332659973742,0.1872477652667267
2019-10-21,lightgbm,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.3,0.901199789732227,0.6861572765765349,0.16152207548800884
2019-10-28,lightgbm,true,false,3039,3039,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8848396374878481,0.7025566743005722,0.15214033095081067
2019-11-04,lightgbm,true,false,3038,3038,1.0,0.3333333333333333,0.0,0.3,0.904200718324329,0.6882305207881813,0.1561934158520298
2019-11-11,lightgbm,true,false,3034,3034,0.6666666666666666,0.3333333333333333,0.0,0.3,0.9120206454136012,0.6815153558388243,0.15054304417731595
2019-11-18,lightgbm,true,false,3028,3028,1.0,0.0,0.0,0.2,0.8939862203972151,0.7496168352994119,0.12982652885675322
2019-11-25,lightgbm,true,false,3023,3023,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8977095959485629,0.7690205783363492,0.16994235129219273
2019-12-02,lightgbm,true,true,3020,3020,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9199018103920028,0.7472654764988382,0.12916472076409177
2019-12-09,lightgbm,true,true,3016,3016,0.3333333333333333,0.0,0.0,0.1,0.8688801799203556,0.7513306123134659,0.13035501407383476
2019-12-16,lightgbm,true,true,3014,3014,0.6666666666666666,0.0,0.0,0.0,0.8898320656902664,0.7608268376431362,0.16982472487874112
2019-12-23,lightgbm,true,true,3013,3013,0.3333333333333333,0.0,0.0,0.0,0.8533930484758285,0.735331402456325,0.15039430201557982
2019-12-30,lightgbm,true,true,3012,3012,0.0,0.0,0.0,0.0,0.862597531877976,0.734050021010323,0.1487069669826185
2020-01-06,lightgbm,true,true,3010,3010,0.0,0.0,0.0,0.0,0.8483825646048764,0.7236640272249365,0.1512053919286367
2020-01-13,lightgbm,true,true,3009,3009,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8960995792455027,0.7369270546144662,0.138510038294413
2020-01-20,lightgbm,true,true,3007,3007,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.8825405810523166,0.7352390981735738,0.14729173501933226
2020-01-27,lightgbm,true,true,3008,3008,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8696247511548367,0.7384980834274216,0.15240205719714706
2020-02-03,lightgbm,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8986011211254612,0.7309159083420519,0.16254354111273892
2020-02-10,lightgbm,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8886522158205792,0.7532975578372251,0.15315405868719403
2020-02-17,lightgbm,true,true,3005,3005,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8693440401448959,0.7500906911881332,0.15570644786033083
2020-02-24,lightgbm,true,true,3001,3001,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8816228609876969,0.7612227506448004,0.15322637608632747
2020-03-02,lightgbm,true,true,2999,2999,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8777902787151566,0.7604010648873428,0.15155465851492902
2020-03-09,lightgbm,true,true,2991,2991,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9174459233663768,0.776996047624003,0.152313505309149
2020-03-16,lightgbm,true,true,2984,2984,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8567323372975104,0.7852323345038295,0.15185633203945767
2020-03-23,lightgbm,true,true,2969,2969,0.0,0.0,0.0,0.3,0.866944819186024,0.780387802139157,0.13615972642637775
2020-03-30,lightgbm,true,true,2962,2962,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9406486928097021,0.792688897387212,0.12376454903684135
2020-04-06,lightgbm,true,true,2956,2956,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9647581431933727,0.8079268817049481,0.12438585324529108
2020-04-13,lightgbm,true,true,2941,2941,1.0,1.0,0.6666666666666666,0.5,0.9695520501443672,0.795489110952801,0.10864354838446123
2020-04-20,lightgbm,true,true,2934,2934,1.0,0.6666666666666666,0.0,0.3,0.9367841196175813,0.7869176733306154,0.1163083610734886
2020-04-27,lightgbm,true,true,2917,2917,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9311396126420414,0.7828304626409217,0.11744474731325644
2020-05-04,lightgbm,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9432955018671791,0.834310939268553,0.11048308099670184
2020-05-11,lightgbm,true,true,2879,2879,0.6666666666666666,0.0,0.0,0.1,0.9376909829616268,0.8321683854008995,0.10555246504390751
2020-05-18,lightgbm,true,true,2855,2855,0.3333333333333333,0.0,0.0,0.0,0.9087365886075495,0.837034534711313,0.1187493302905249
2020-05-25,lightgbm,true,true,2808,2808,0.0,0.0,0.0,0.1,0.8937716896000026,0.8336484743422927,0.12355534262143301
2020-06-01,lightgbm,true,true,2763,2763,0.0,0.0,0.0,0.1,0.8684170758615759,0.821579124001726,0.1116944072539325
2020-06-08,lightgbm,true,true,2690,2690,0.0,0.0,0.0,0.1,0.8781447286761365,0.809523907883246,0.10413053705235645
2020-06-15,lightgbm,true,true,2547,2547,0.0,0.0,0.0,0.1,0.8472566876520685,0.7989215571930902,0.12546113301615175
2020-06-22,lightgbm,true,true,1978,1978,0.0,0.0,0.0,0.0,0.8023587625931585,0.7422134078608592,0.1641678840195351
2019-07-29,random_floor,false,false,3037,3037,0.0,0.0,0.0,0.0,0.39736638019249265,0.0012802351449041074,0.4710052747799459
2019-08-05,random_floor,false,false,3039,3039,0.0,0.0,0.0,0.0,0.3952793315893228,0.001303288697954567,0.4805347236442019
2019-08-12,random_floor,false,false,3041,3041,0.0,0.0,0.0,0.01,0.3706882522792774,0.0018849178219208771,0.49815566580204973
2019-08-19,random_floor,false,false,3042,3042,0.0,0.0,0.0,0.0,0.38151795648622966,0.00005712635813603789,0.5024280060783665
2019-08-26,random_floor,false,false,3043,3043,0.0,0.0,0.0,0.005,0.3699059926604381,-0.00035315574474530846,0.5132288004399291
2019-09-02,random_floor,false,false,3043,3043,0.0,0.0,0.0,0.005,0.40305774842105385,-0.002524200747477003,0.5144918246641174
2019-09-09,random_floor,false,false,3043,3043,0.0,0.0,0.0,0.005,0.3907494066734546,-0.003935031067944345,0.5145294360948361
2019-09-16,random_floor,true,false,3044,3044,0.0,0.0,0.0,0.0,0.4103568341483396,0.0031214092596882014,0.5018958430410931
2019-09-23,random_floor,true,false,3042,3042,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.005,0.3548097658023551,0.0004804211827314208,0.5091504586539666
2019-09-30,random_floor,true,false,3044,3044,0.0,0.0,0.0,0.0,0.3906782899341571,0.004195973671778456,0.5050903330149337
2019-10-07,random_floor,true,false,3044,3044,0.0,0.0,0.0,0.005,0.3814331543480441,0.003662885198675295,0.49900624749006994
2019-10-14,random_floor,true,false,3042,3042,0.0,0.0,0.0,0.0,0.3835220379899623,0.0012290358635466494,0.4951311407737431
2019-10-21,random_floor,true,false,3042,3042,0.0,0.0,0.0,0.0,0.38451445310705956,0.0011632668271651086,0.4902230532449465
2019-10-28,random_floor,true,false,3039,3039,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.01,0.4290515995348393,0.004662048591438585,0.48806786268830826
2019-11-04,random_floor,true,false,3038,3038,0.0,0.0,0.0,0.005,0.40146969189233006,0.0014328518274538183,0.48107340993652886
2019-11-11,random_floor,true,false,3034,3034,0.0,0.0,0.0,0.0,0.3924597569291,0.0007278499593919125,0.47328853342060917
2019-11-18,random_floor,true,false,3028,3028,0.0,0.0,0.0,0.0,0.4023903577067164,0.001047791935530313,0.4735353201925424
2019-11-25,random_floor,true,false,3023,3023,0.0,0.0,0.0,0.0,0.3977584554720913,-0.0005881458960188279,0.48275248722624875
2019-12-02,random_floor,true,true,3020,3020,0.0,0.0,0.0,0.01,0.4143317052324006,-1.802334468298944e-7,0.46787080028075645
2019-12-09,random_floor,true,true,3016,3016,0.0,0.0,0.0,0.0,0.4279535488195384,-0.0009327778881171311,0.4636784136529541
2019-12-16,random_floor,true,true,3014,3014,0.0,0.0,0.0,0.005,0.42629147259354827,0.0018158159248137997,0.4741222490138474
2019-12-23,random_floor,true,true,3013,3013,0.0,0.0,0.0,0.005,0.3983499584233049,0.007684395234234876,0.48255058792538696
2019-12-30,random_floor,true,true,3012,3012,0.0,0.0,0.0,0.0,0.3784479340700961,0.006368948187944523,0.48196877347714817
2020-01-06,random_floor,true,true,3010,3010,0.0,0.0,0.0,0.0,0.377578321833876,-0.0015815885621151993,0.485239423837678
2020-01-13,random_floor,true,true,3009,3009,0.0,0.0,0.0,0.0,0.397536495345992,0.0005899055716732416,0.483157707606001
2020-01-20,random_floor,true,true,3007,3007,0.0,0.0,0.0,0.015000000000000003,0.4101327297089511,0.003436519745734544,0.4924051821730882
2020-01-27,random_floor,true,true,3008,3008,0.0,0.0,0.0,0.0,0.3900309930978291,0.004167780186291023,0.500848380449195
2020-02-03,random_floor,true,true,3007,3007,0.0,0.0,0.0,0.005,0.40827826253080995,0.0014297628420637033,0.5007446480700442
2020-02-10,random_floor,true,true,3007,3007,0.0,0.0,0.0,0.0,0.385046603474914,0.0015555480412877169,0.5072750808621155
2020-02-17,random_floor,true,true,3005,3005,0.0,0.0,0.0,0.0,0.36182547190691394,-0.0005985687322247973,0.5130460824820828
2020-02-24,random_floor,true,true,3001,3001,0.0,0.0,0.0,0.0,0.34656355142868156,-0.0043968961066299245,0.5166490799666518
2020-03-02,random_floor,true,true,2999,2999,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.015000000000000003,0.3840912643348163,0.003984924628343718,0.5249565801230028
2020-03-09,random_floor,true,true,2991,2991,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.01,0.3624686888497821,-0.003996668631986033,0.5214920514095971
2020-03-16,random_floor,true,true,2984,2984,0.0,0.0,0.0,0.0,0.38975523996642625,0.0023586928860778737,0.5066981004783557
2020-03-23,random_floor,true,true,2969,2969,0.016666666666666666,0.0,0.0,0.0,0.4080463976405114,0.0034728256532758615,0.5056393260287545
2020-03-30,random_floor,true,true,2962,2962,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.01,0.38683360590078797,0.00002413480991568205,0.5041985616238862
2020-04-06,random_floor,true,true,2956,2956,0.0,0.0,0.0,0.0,0.4148317962819953,0.003940193493548854,0.5019051319561547
2020-04-13,random_floor,true,true,2941,2941,0.0,0.0,0.0,0.0,0.4105178201473472,-0.007092954755679802,0.48491688526761906
2020-04-20,random_floor,true,true,2934,2934,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.005,0.4154683563490936,0.00032066335586486953,0.4803909659913492
2020-04-27,random_floor,true,true,2917,2917,0.016666666666666666,0.0,0.0,0.005,0.4468266978585416,-0.0012017947720800851,0.47287582313747273
2020-05-04,random_floor,true,true,2906,2906,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.01,0.40415816957180317,-0.0055125646015383774,0.4668870328913555
2020-05-11,random_floor,true,true,2879,2879,0.0,0.0,0.0,0.005,0.4391532130529046,-0.008622004055167394,0.4690535615723507
2020-05-18,random_floor,true,true,2855,2855,0.0,0.0,0.0,0.0,0.4221334723265535,-0.0026607466608772517,0.46379664999881154
2020-05-25,random_floor,true,true,2808,2808,0.016666666666666666,0.0,0.0,0.0,0.4494209948398079,-0.004419437951916222,0.4474026665281869
2020-06-01,random_floor,true,true,2763,2763,0.0,0.0,0.0,0.005,0.45065709319009917,-0.0016436068241656291,0.43960676485215594
2020-06-08,random_floor,true,true,2690,2690,0.016666666666666666,0.016666666666666666,0.0,0.01,0.4514151776194259,0.002048059504619645,0.4194578780616604
2020-06-15,random_floor,true,true,2547,2547,0.0,0.0,0.0,0.0,0.45946776756006197,0.0027434484940925584,0.40802621183609233
2020-06-22,random_floor,true,true,1978,1978,0.03333333333333333,0.016666666666666666,0.0,0.005,0.4874613258797069,0.003304203705124234,0.367080409624774
