term,week_start,value
blue dress,2020-01-20,70.0
blue dress,2020-01-27,68.0
blue dress,2020-02-03,70.0
blue dress,2020-02-10,66.0
blue dress,2020-02-17,70.0
blue dress,2020-02-24,85.0
blue dress,2020-03-02,74.0
blue dress,2020-03-09,61.0
blue dress,2020-03-16,37.0
blue dress,2020-03-23,31.0
blue dress,2020-03-30,35.0
blue dress,2020-04-06,40.0
blue dress,2020-04-13,40.0
blue dress,2020-04-20,43.0
blue dress,2020-04-27,40.0
blue dress,2020-05-04,43.0
blue dress,2020-05-11,44.0
blue dress,2020-05-18,47.0
blue dress,2020-05-25,47.0
blue dress,2020-06-01,49.0
blue dress,2020-06-08,54.0
blue dress,2020-06-15,54.0
blue dress,2020-06-22,55.0
blue dress,2020-06-29,52.0
blue dress,2020-07-06,55.0
blue dress,2020-07-13,59.0
blue dress,2020-07-20,59.0
blue dress,2020-07-27,56.0
blue dress,2020-08-03,59.0
blue dress,2020-08-10,59.0
blue dress,2020-08-17,53.0
blue dress,2020-08-24,53.0
blue dress,2020-08-31,52.0
blue dress,2020-09-07,53.0
blue dress,2020-09-14,50.0
blue dress,2020-09-21,49.0
blue dress,2020-09-28,55.0
white t-shirt,2018-08-27,60.0
white t-shirt,2018-09-03,49.0
white t-shirt,2018-09-10,58.0
white t-shirt,2018-09-17,56.0
white t-shirt,2018-09-24,60.0
white t-shirt,2018-10-01,52.0
white t-shirt,2018-10-08,54.0
white t-shirt,2018-10-15,57.0
white t-shirt,2018-10-22,59.0
white t-shirt,2018-10-29,57.0
white t-shirt,2018-11-05,55.0
white t-shirt,2018-11-12,53.0
white t-shirt,2018-11-19,61.0
white t-shirt,2018-11-26,59.0
white t-shirt,2018-12-03,55.0
white t-shirt,2018-12-10,59.0
white t-shirt,2018-12-17,50.0
white t-shirt,2018-12-24,49.0
white t-shirt,2018-12-31,42.0
white t-shirt,2019-01-07,47.0
white t-shirt,2019-01-14,47.0
white t-shirt,2019-01-21,47.0
white t-shirt,2019-01-28,45.0
white t-shirt,2019-02-04,51.0
white t-shirt,2019-02-11,50.0
white t-shirt,2019-02-18,49.0
white t-shirt,2019-02-25,51.0
white t-shirt,2019-03-04,62.0
white t-shirt,2019-03-11,56.0
white t-shirt,2019-03-18,62.0
white t-shirt,2019-03-25,59.0
white t-shirt,2019-04-01,58.0
white t-shirt,2019-04-08,65.0
white t-shirt,2019-04-15,59.0
white t-shirt,2019-04-22,63.0
white t-shirt,2019-04-29,58.0
white t-shirt,2019-05-06,67.0
white t-shirt,2019-05-13,61.0
white t-shirt,2019-05-20,64.0
white t-shirt,2019-05-27,64.0
white t-shirt,2019-06-03,66.0
white t-shirt,2019-06-10,69.0
white t-shirt,2019-06-17,71.0
white t-shirt,2019-06-24,67.0
white t-shirt,2019-07-01,70.0
white t-shirt,2019-07-08,69.0
white t-shirt,2019-07-15,66.0
white t-shirt,2019-07-22,64.0
white t-shirt,2019-07-29,69.0
white t-shirt,2019-08-05,65.0
white t-shirt,2019-08-12,67.0
white t-shirt,2019-08-19,67.0
white t-shirt,2019-08-26,64.0
white t-shirt,2019-09-02,58.0
white t-shirt,2019-09-09,55.0
white t-shirt,2019-09-16,61.0
white t-shirt,2019-09-23,55.0
white t-shirt,2019-09-30,56.0
white t-shirt,2019-10-07,51.0
white t-shirt,2019-10-14,51.0
white t-shirt,2019-10-21,53.0
white t-shirt,2019-10-28,47.0
white t-shirt,2019-11-04,46.0
white t-shirt,2019-11-11,55.0
white t-shirt,2019-11-18,52.0
white t-shirt,2019-11-25,54.0
white t-shirt,2019-12-02,58.0
white t-shirt,2019-12-09,54.0
white t-shirt,2019-12-16,57.0
white t-shirt,2019-12-23,50.0
white t-shirt,2019-12-30,46.0
white t-shirt,2020-01-06,51.0
white t-shirt,2020-01-13,50.0
white t-shirt,2020-01-20,48.0
white t-shirt,2020-01-27,50.0
white t-shirt,2020-02-03,48.0
white t-shirt,2020-02-10,51.0
white t-shirt,2020-02-17,57.0
white t-shirt,2020-02-24,52.0
white t-shirt,2020-03-02,52.0
white t-shirt,2020-03-09,49.0
white t-shirt,2020-03-16,42.0
white t-shirt,2020-03-23,41.0
white t-shirt,2020-03-30,50.0
white t-shirt,2020-04-06,55.0
white t-shirt,2020-04-13,60.0
white t-shirt,2020-04-20,61.0
white t-shirt,2020-04-27,68.0
white t-shirt,2020-05-04,71.0
white t-shirt,2020-05-11,79.0
white t-shirt,2020-05-18,74.0
white t-shirt,2020-05-25,85.0
white t-shirt,2020-06-01,83.0
white t-shirt,2020-06-08,85.0
white t-shirt,2020-06-15,89.0
white t-shirt,2020-06-22,84.0
white t-shirt,2020-06-29,100.0
white t-shirt,2020-07-06,90.0
white t-shirt,2020-07-13,89.0
white t-shirt,2020-07-20,88.0
white t-shirt,2020-07-27,79.0
white t-shirt,2020-08-03,88.0
white t-shirt,2020-08-10,85.0
white t-shirt,2020-08-17,77.0
white t-shirt,2020-08-24,71.0
white t-shirt,2020-08-31,67.0
white t-shirt,2020-09-07,75.0
white t-shirt,2020-09-14,73.0
white t-shirt,2020-09-21,66.0
white t-shirt,2020-09-28,58.0
grey trousers,2018-08-27,70.0
grey trousers,2018-09-03,69.0
grey trousers,2018-09-10,58.0
grey trousers,2018-09-17,57.0
grey trousers,2018-09-24,52.0
grey trousers,2018-10-01,58.0
grey trousers,2018-10-08,57.0
grey trousers,2018-10-15,55.0
grey trousers,2018-10-22,52.0
grey trousers,2018-10-29,51.0
grey trousers,2018-11-05,53.0
grey trousers,2018-11-12,56.0
grey trousers,2018-11-19,63.0
grey trousers,2018-11-26,63.0
grey trousers,2018-12-03,63.0
grey trousers,2018-12-10,57.0
grey trousers,2018-12-17,42.0
grey trousers,2018-12-24,53.0
grey trousers,2018-12-31,55.0
grey trousers,2019-01-07,57.0
grey trousers,2019-01-14,49.0
grey trousers,2019-01-21,53.0
grey trousers,2019-01-28,47.0
grey trousers,2019-02-04,53.0
grey trousers,2019-02-11,52.0
grey trousers,2019-02-18,47.0
grey trousers,2019-02-25,50.0
grey trousers,2019-03-04,51.0
grey trousers,2019-03-11,48.0
grey trousers,2019-03-18,53.0
grey trousers,2019-03-25,49.0
grey trousers,2019-04-01,51.0
grey trousers,2019-04-08,47.0
grey trousers,2019-04-15,47.0
grey trousers,2019-04-22,48.0
grey trousers,2019-04-29,58.0
grey trousers,2019-05-06,48.0
grey trousers,2019-05-13,54.0
grey trousers,2019-05-20,53.0
grey trousers,2019-05-27,52.0
grey trousers,2019-06-03,50.0
grey trousers,2019-06-10,53.0
grey trousers,2019-06-17,51.0
grey trousers,2019-06-24,54.0
grey trousers,2019-07-01,52.0
grey trousers,2019-07-08,58.0
grey trousers,2019-07-15,55.0
grey trousers,2019-07-22,51.0
grey trousers,2019-07-29,56.0
grey trousers,2019-08-05,63.0
grey trousers,2019-08-12,63.0
grey trousers,2019-08-19,64.0
grey trousers,2019-08-26,68.0
grey trousers,2019-09-02,73.0
grey trousers,2019-09-09,56.0
grey trousers,2019-09-16,50.0
grey trousers,2019-09-23,52.0
grey trousers,2019-09-30,59.0
grey trousers,2019-10-07,53.0
grey trousers,2019-10-14,56.0
grey trousers,2019-10-21,54.0
grey trousers,2019-10-28,49.0
grey trousers,2019-11-04,57.0
grey trousers,2019-11-11,55.0
grey trousers,2019-11-18,58.0
grey trousers,2019-11-25,60.0
grey trousers,2019-12-02,55.0
grey trousers,2019-12-09,54.0
grey trousers,2019-12-16,51.0
grey trousers,2019-12-23,42.0
grey trousers,2019-12-30,54.0
grey trousers,2020-01-06,56.0
grey trousers,2020-01-13,50.0
grey trousers,2020-01-20,49.0
grey trousers,2020-01-27,47.0
grey trousers,2020-02-03,48.0
grey trousers,2020-02-10,51.0
grey trousers,2020-02-17,48.0
grey trousers,2020-02-24,49.0
grey trousers,2020-03-02,49.0
grey trousers,2020-03-09,40.0
grey trousers,2020-03-16,23.0
grey trousers,2020-03-23,21.0
grey trousers,2020-03-30,22.0
grey trousers,2020-04-06,19.0
grey trousers,2020-04-13,25.0
grey trousers,2020-04-20,24.0
grey trousers,2020-04-27,28.0
grey trousers,2020-05-04,27.0
grey trousers,2020-05-11,35.0
grey trousers,2020-05-18,29.0
grey trousers,2020-05-25,28.0
grey trousers,2020-06-01,30.0
grey trousers,2020-06-08,33.0
grey trousers,2020-06-15,36.0
grey trousers,2020-06-22,34.0
grey trousers,2020-06-29,43.0
grey trousers,2020-07-06,46.0
grey trousers,2020-07-13,45.0
grey trousers,2020-07-20,43.0
grey trousers,2020-07-27,44.0
grey trousers,2020-08-03,51.0
grey trousers,2020-08-10,53.0
grey trousers,2020-08-17,71.0
grey trousers,2020-08-24,96.0
grey trousers,2020-08-31,100.0
grey trousers,2020-09-07,61.0
grey trousers,2020-09-14,47.0
grey trousers,2020-09-21,48.0
grey trousers,2020-09-28,56.0
white sweater,2018-08-27,31.0
white sweater,2018-09-03,33.0
white sweater,2018-09-10,38.0
white sweater,2018-09-17,37.0
white sweater,2018-09-24,44.0
white sweater,2018-10-01,47.0
white sweater,2018-10-08,50.0
white sweater,2018-10-15,58.0
white sweater,2018-10-22,63.0
white sweater,2018-10-29,57.0
white sweater,2018-11-05,64.0
white sweater,2018-11-12,72.0
white sweater,2018-11-19,81.0
white sweater,2018-11-26,95.0
white sweater,2018-12-03,91.0
white sweater,2018-12-10,94.0
white sweater,2018-12-17,86.0
white sweater,2018-12-24,73.0
white sweater,2018-12-31,58.0
white sweater,2019-01-07,56.0
white sweater,2019-01-14,52.0
white sweater,2019-01-21,51.0
white sweater,2019-01-28,45.0
white sweater,2019-02-04,43.0
white sweater,2019-02-11,41.0
white sweater,2019-02-18,43.0
white sweater,2019-02-25,37.0
white sweater,2019-03-04,38.0
white sweater,2019-03-11,34.0
white sweater,2019-03-18,35.0
white sweater,2019-03-25,33.0
white sweater,2019-04-01,33.0
white sweater,2019-04-08,29.0
white sweater,2019-04-15,30.0
white sweater,2019-04-22,26.0
white sweater,2019-04-29,25.0
white sweater,2019-05-06,25.0
white sweater,2019-05-13,25.0
white sweater,2019-05-20,25.0
white sweater,2019-05-27,24.0
white sweater,2019-06-03,23.0
white sweater,2019-06-10,23.0
white sweater,2019-06-17,25.0
white sweater,2019-06-24,22.0
white sweater,2019-07-01,21.0
white sweater,2019-07-08,23.0
white sweater,2019-07-15,25.0
white sweater,2019-07-22,23.0
white sweater,2019-07-29,24.0
white sweater,2019-08-05,26.0
white sweater,2019-08-12,29.0
white sweater,2019-08-19,30.0
white sweater,2019-08-26,32.0
white sweater,2019-09-02,35.0
white sweater,2019-09-09,39.0
white sweater,2019-09-16,41.0
white sweater,2019-09-23,38.0
white sweater,2019-09-30,49.0
white sweater,2019-10-07,57.0
white sweater,2019-10-14,58.0
white sweater,2019-10-21,63.0
white sweater,2019-10-28,62.0
white sweater,2019-11-04,71.0
white sweater,2019-11-11,77.0
white sweater,2019-11-18,82.0
white sweater,2019-11-25,88.0
white sweater,2019-12-02,100.0
white sweater,2019-12-09,97.0
white sweater,2019-12-16,96.0
white sweater,2019-12-23,82.0
white sweater,2019-12-30,64.0
white sweater,2020-01-06,57.0
white sweater,2020-01-13,54.0
white sweater,2020-01-20,55.0
white sweater,2020-01-27,47.0
white sweater,2020-02-03,44.0
white sweater,2020-02-10,45.0
white sweater,2020-02-17,42.0
white sweater,2020-02-24,41.0
white sweater,2020-03-02,37.0
white sweater,2020-03-09,30.0
white sweater,2020-03-16,24.0
white sweater,2020-03-23,24.0
white sweater,2020-03-30,25.0
white sweater,2020-04-06,25.0
white sweater,2020-04-13,27.0
white sweater,2020-04-20,28.0
white sweater,2020-04-27,28.0
white sweater,2020-05-04,28.0
white sweater,2020-05-11,29.0
white sweater,2020-05-18,29.0
white sweater,2020-05-25,26.0
white sweater,2020-06-01,24.0
white sweater,2020-06-08,26.0
white sweater,2020-06-15,28.0
white sweater,2020-06-22,26.0
white sweater,2020-06-29,27.0
white sweater,2020-07-06,28.0
white sweater,2020-07-13,27.0
white sweater,2020-07-20,29.0
white sweater,2020-07-27,29.0
white sweater,2020-08-03,30.0
white sweater,2020-08-10,31.0
white sweater,2020-08-17,30.0
white sweater,2020-08-24,36.0
white sweater,2020-08-31,37.0
white sweater,2020-09-07,42.0
white sweater,2020-09-14,49.0
white sweater,2020-09-21,50.0
white sweater,2020-09-28,53.0
blue shorts,2018-08-27,55.0
blue shorts,2018-09-03,52.0
blue shorts,2018-09-10,41.0
blue shorts,2018-09-17,39.0
blue shorts,2018-09-24,33.0
blue shorts,2018-10-01,34.0
blue shorts,2018-10-08,30.0
blue shorts,2018-10-15,29.0
blue shorts,2018-10-22,29.0
blue shorts,2018-10-29,26.0
blue shorts,2018-11-05,25.0
blue shorts,2018-11-12,21.0
blue shorts,2018-11-19,25.0
blue shorts,2018-11-26,28.0
blue shorts,2018-12-03,25.0
blue shorts,2018-12-10,25.0
blue shorts,2018-12-17,23.0
blue shorts,2018-12-24,24.0
blue shorts,2018-12-31,29.0
blue shorts,2019-01-07,28.0
blue shorts,2019-01-14,27.0
blue shorts,2019-01-21,28.0
blue shorts,2019-01-28,30.0
blue shorts,2019-02-04,29.0
blue shorts,2019-02-11,30.0
blue shorts,2019-02-18,30.0
blue shorts,2019-02-25,36.0
blue shorts,2019-03-04,38.0
blue shorts,2019-03-11,39.0
blue shorts,2019-03-18,39.0
blue shorts,2019-03-25,43.0
blue shorts,2019-04-01,44.0
blue shorts,2019-04-08,49.0
blue shorts,2019-04-15,54.0
blue shorts,2019-04-22,60.0
blue shorts,2019-04-29,53.0
blue shorts,2019-05-06,55.0
blue shorts,2019-05-13,57.0
blue shorts,2019-05-20,70.0
blue shorts,2019-05-27,69.0
blue shorts,2019-06-03,72.0
blue shorts,2019-06-10,69.0
blue shorts,2019-06-17,71.0
blue shorts,2019-06-24,77.0
blue shorts,2019-07-01,83.0
blue shorts,2019-07-08,72.0
blue shorts,2019-07-15,74.0
blue shorts,2019-07-22,69.0
blue shorts,2019-07-29,68.0
blue shorts,2019-08-05,70.0
blue shorts,2019-08-12,65.0
blue shorts,2019-08-19,61.0
blue shorts,2019-08-26,57.0
blue shorts,2019-09-02,47.0
blue shorts,2019-09-09,45.0
blue shorts,2019-09-16,44.0
blue shorts,2019-09-23,41.0
blue shorts,2019-09-30,37.0
blue shorts,2019-10-07,35.0
blue shorts,2019-10-14,34.0
blue shorts,2019-10-21,35.0
blue shorts,2019-10-28,29.0
blue shorts,2019-11-04,27.0
blue shorts,2019-11-11,28.0
blue shorts,2019-11-18,27.0
blue shorts,2019-11-25,36.0
blue shorts,2019-12-02,27.0
blue shorts,2019-12-09,27.0
blue shorts,2019-12-16,28.0
blue shorts,2019-12-23,30.0
blue shorts,2019-12-30,29.0
blue shorts,2020-01-06,33.0
blue shorts,2020-01-13,32.0
blue shorts,2020-01-20,33.0
blue shorts,2020-01-27,34.0
blue shorts,2020-02-03,29.0
blue shorts,2020-02-10,33.0
blue shorts,2020-02-17,37.0
blue shorts,2020-02-24,36.0
blue shorts,2020-03-02,39.0
blue shorts,2020-03-09,35.0
blue shorts,2020-03-16,30.0
blue shorts,2020-03-23,30.0
blue shorts,2020-03-30,37.0
blue shorts,2020-04-06,48.0
blue shorts,2020-04-13,47.0
blue shorts,2020-04-20,57.0
blue shorts,2020-04-27,60.0
blue shorts,2020-05-04,66.0
blue shorts,2020-05-11,69.0
blue shorts,2020-05-18,89.0
blue shorts,2020-05-25,92.0
blue shorts,2020-06-01,94.0
blue shorts,2020-06-08,88.0
blue shorts,2020-06-15,93.0
blue shorts,2020-06-22,100.0
blue shorts,2020-06-29,95.0
blue shorts,2020-07-06,85.0
blue shorts,2020-07-13,84.0
blue shorts,2020-07-20,83.0
blue shorts,2020-07-27,86.0
blue shorts,2020-08-03,82.0
blue shorts,2020-08-10,81.0
blue shorts,2020-08-17,73.0
blue shorts,2020-08-24,65.0
blue shorts,2020-08-31,54.0
blue shorts,2020-09-07,53.0
blue shorts,2020-09-14,48.0
blue shorts,2020-09-21,43.0
blue shorts,2020-09-28,38.0
white dress,2018-08-27,68.0
white dress,2018-09-03,67.0
white dress,2018-09-10,67.0
white dress,2018-09-17,70.0
white dress,2018-09-24,68.0
white dress,2018-10-01,69.0
white dress,2018-10-08,71.0
white dress,2018-10-15,72.0
white dress,2018-10-22,78.0
white dress,2018-10-29,65.0
white dress,2018-11-05,61.0
white dress,2018-11-12,60.0
white dress,2018-11-19,58.0
white dress,2018-11-26,60.0
white dress,2018-12-03,67.0
white dress,2018-12-10,70.0
white dress,2018-12-17,59.0
white dress,2018-12-24,56.0
white dress,2018-12-31,64.0
white dress,2019-01-07,62.0
white dress,2019-01-14,69.0
white dress,2019-01-21,65.0
white dress,2019-01-28,67.0
white dress,2019-02-04,73.0
white dress,2019-02-11,72.0
white dress,2019-02-18,74.0
white dress,2019-02-25,73.0
white dress,2019-03-04,78.0
white dress,2019-03-11,79.0
white dress,2019-03-18,81.0
white dress,2019-03-25,83.0
white dress,2019-04-01,86.0
white dress,2019-04-08,86.0
white dress,2019-04-15,92.0
white dress,2019-04-22,89.0
white dress,2019-04-29,94.0
white dress,2019-05-06,100.0
white dress,2019-05-13,91.0
white dress,2019-05-20,88.0
white dress,2019-05-27,90.0
white dress,2019-06-03,88.0
white dress,2019-06-10,83.0
white dress,2019-06-17,85.0
white dress,2019-06-24,82.0
white dress,2019-07-01,90.0
white dress,2019-07-08,93.0
white dress,2019-07-15,90.0
white dress,2019-07-22,89.0
white dress,2019-07-29,79.0
white dress,2019-08-05,82.0
white dress,2019-08-12,80.0
white dress,2019-08-19,77.0
white dress,2019-08-26,72.0
white dress,2019-09-02,72.0
white dress,2019-09-09,74.0
white dress,2019-09-16,75.0
white dress,2019-09-23,78.0
white dress,2019-09-30,76.0
white dress,2019-10-07,79.0
white dress,2019-10-14,79.0
white dress,2019-10-21,79.0
white dress,2019-10-28,73.0
white dress,2019-11-04,65.0
white dress,2019-11-11,66.0
white dress,2019-11-18,68.0
white dress,2019-11-25,69.0
white dress,2019-12-02,70.0
white dress,2019-12-09,62.0
white dress,2019-12-16,64.0
white dress,2019-12-23,59.0
white dress,2019-12-30,67.0
white dress,2020-01-06,68.0
white dress,2020-01-13,73.0
white dress,2020-01-20,75.0
white dress,2020-01-27,74.0
white dress,2020-02-03,72.0
white dress,2020-02-10,75.0
white dress,2020-02-17,76.0
white dress,2020-02-24,82.0
white dress,2020-03-02,84.0
white dress,2020-03-09,67.0
white dress,2020-03-16,41.0
white dress,2020-03-23,37.0
white dress,2020-03-30,39.0
white dress,2020-04-06,44.0
white dress,2020-04-13,45.0
white dress,2020-04-20,49.0
white dress,2020-04-27,53.0
white dress,2020-05-04,53.0
white dress,2020-05-11,60.0
white dress,2020-05-18,67.0
white dress,2020-05-25,67.0
white dress,2020-06-01,67.0
white dress,2020-06-08,71.0
white dress,2020-06-15,70.0
white dress,2020-06-22,71.0
white dress,2020-06-29,68.0
white dress,2020-07-06,74.0
white dress,2020-07-13,76.0
white dress,2020-07-20,79.0
white dress,2020-07-27,76.0
white dress,2020-08-03,76.0
white dress,2020-08-10,79.0
white dress,2020-08-17,71.0
white dress,2020-08-24,66.0
white dress,2020-08-31,63.0
white dress,2020-09-07,65.0
white dress,2020-09-14,62.0
white dress,2020-09-21,60.0
white dress,2020-09-28,60.0
blue shirt,2018-08-27,92.0
blue shirt,2018-09-03,93.0
blue shirt,2018-09-10,91.0
blue shirt,2018-09-17,92.0
blue shirt,2018-09-24,89.0
blue shirt,2018-10-01,89.0
blue shirt,2018-10-08,93.0
blue shirt,2018-10-15,93.0
blue shirt,2018-10-22,88.0
blue shirt,2018-10-29,88.0
blue shirt,2018-11-05,82.0
blue shirt,2018-11-12,78.0
blue shirt,2018-11-19,80.0
blue shirt,2018-11-26,89.0
blue shirt,2018-12-03,89.0
blue shirt,2018-12-10,89.0
blue shirt,2018-12-17,82.0
blue shirt,2018-12-24,72.0
blue shirt,2018-12-31,69.0
blue shirt,2019-01-07,74.0
blue shirt,2019-01-14,80.0
blue shirt,2019-01-21,74.0
blue shirt,2019-01-28,74.0
blue shirt,2019-02-04,77.0
blue shirt,2019-02-11,79.0
blue shirt,2019-02-18,81.0
blue shirt,2019-02-25,81.0
blue shirt,2019-03-04,81.0
blue shirt,2019-03-11,83.0
blue shirt,2019-03-18,92.0
blue shirt,2019-03-25,92.0
blue shirt,2019-04-01,92.0
blue shirt,2019-04-08,94.0
blue shirt,2019-04-15,93.0
blue shirt,2019-04-22,91.0
blue shirt,2019-04-29,92.0
blue shirt,2019-05-06,92.0
blue shirt,2019-05-13,91.0
blue shirt,2019-05-20,97.0
blue shirt,2019-05-27,92.0
blue shirt,2019-06-03,93.0
blue shirt,2019-06-10,91.0
blue shirt,2019-06-17,94.0
blue shirt,2019-06-24,93.0
blue shirt,2019-07-01,92.0
blue shirt,2019-07-08,91.0
blue shirt,2019-07-15,92.0
blue shirt,2019-07-22,94.0
blue shirt,2019-07-29,93.0
blue shirt,2019-08-05,91.0
blue shirt,2019-08-12,100.0
blue shirt,2019-08-19,95.0
blue shirt,2019-08-26,95.0
blue shirt,2019-09-02,96.0
blue shirt,2019-09-09,94.0
blue shirt,2019-09-16,95.0
blue shirt,2019-09-23,98.0
blue shirt,2019-09-30,100.0
blue shirt,2019-10-07,97.0
blue shirt,2019-10-14,89.0
blue shirt,2019-10-21,98.0
blue shirt,2019-10-28,87.0
blue shirt,2019-11-04,83.0
blue shirt,2019-11-11,82.0
blue shirt,2019-11-18,85.0
blue shirt,2019-11-25,86.0
blue shirt,2019-12-02,91.0
blue shirt,2019-12-09,85.0
blue shirt,2019-12-16,85.0
blue shirt,2019-12-23,81.0
blue shirt,2019-12-30,78.0
blue shirt,2020-01-06,75.0
blue shirt,2020-01-13,81.0
blue shirt,2020-01-20,84.0
blue shirt,2020-01-27,81.0
blue shirt,2020-02-03,81.0
blue shirt,2020-02-10,85.0
blue shirt,2020-02-17,82.0
blue shirt,2020-02-24,89.0
blue shirt,2020-03-02,89.0
blue shirt,2020-03-09,74.0
blue shirt,2020-03-16,48.0
blue shirt,2020-03-23,40.0
blue shirt,2020-03-30,49.0
blue shirt,2020-04-06,50.0
blue shirt,2020-04-13,51.0
blue shirt,2020-04-20,50.0
blue shirt,2020-04-27,63.0
blue shirt,2020-05-04,66.0
blue shirt,2020-05-11,68.0
blue shirt,2020-05-18,77.0
blue shirt,2020-05-25,75.0
blue shirt,2020-06-01,75.0
blue shirt,2020-06-08,85.0
blue shirt,2020-06-15,86.0
blue shirt,2020-06-22,88.0
blue shirt,2020-06-29,89.0
blue shirt,2020-07-06,85.0
blue shirt,2020-07-13,88.0
blue shirt,2020-07-20,83.0
blue shirt,2020-07-27,87.0
blue shirt,2020-08-03,87.0
blue shirt,2020-08-10,86.0
blue shirt,2020-08-17,87.0
blue shirt,2020-08-24,85.0
blue shirt,2020-08-31,85.0
blue shirt,2020-09-07,85.0
blue shirt,2020-09-14,82.0
blue shirt,2020-09-21,75.0
blue shirt,2020-09-28,78.0
blue t-shirt,2018-08-27,80.0
blue t-shirt,2018-09-03,66.0
blue t-shirt,2018-09-10,79.0
blue t-shirt,2018-09-17,74.0
blue t-shirt,2018-09-24,65.0
blue t-shirt,2018-10-01,66.0
blue t-shirt,2018-10-08,56.0
