term,week_start,value
Jacket,2020-05-04,1444
Jacket,2020-05-11,1480
Jacket,2020-05-18,1329
Jacket,2020-05-25,1350
Jacket,2020-06-01,1138
Jacket,2020-06-08,1310
Jacket,2020-06-15,1274
Jacket,2020-06-22,1157
Jacket,2020-06-29,1199
Jacket,2020-07-06,1190
Jacket,2020-07-13,1197
Jacket,2020-07-20,1160
Jacket,2020-07-27,1226
Jacket,2020-08-03,1336
Jacket,2020-08-10,1432
Jacket,2020-08-17,1414
Jacket,2020-08-24,1516
Jacket,2020-08-31,1383
Jacket,2020-09-07,1350
Jacket,2020-09-14,1525
Jacket,2020-09-21,1636
Jumpsuit,2018-09-03,1616
Jumpsuit,2018-09-10,1585
Jumpsuit,2018-09-17,1663
Jumpsuit,2018-09-24,1512
Jumpsuit,2018-10-01,1717
Jumpsuit,2018-10-08,1774
Jumpsuit,2018-10-15,1466
Jumpsuit,2018-10-22,1476
Jumpsuit,2018-10-29,1467
Jumpsuit,2018-11-05,1402
Jumpsuit,2018-11-12,1634
Jumpsuit,2018-11-19,1548
Jumpsuit,2018-11-26,1575
Jumpsuit,2018-12-03,1749
Jumpsuit,2018-12-10,1450
Jumpsuit,2018-12-17,1384
Jumpsuit,2018-12-24,1542
Jumpsuit,2018-12-31,1547
Jumpsuit,2019-01-07,1485
Jumpsuit,2019-01-14,1490
Jumpsuit,2019-01-21,1485
Jumpsuit,2019-01-28,1373
Jumpsuit,2019-02-04,1457
Jumpsuit,2019-02-11,1522
Jumpsuit,2019-02-18,1477
Jumpsuit,2019-02-25,1648
Jumpsuit,2019-03-04,1892
Jumpsuit,2019-03-11,2135
Jumpsuit,2019-03-18,2063
Jumpsuit,2019-03-25,2117
Jumpsuit,2019-04-01,1974
Jumpsuit,2019-04-08,2114
Jumpsuit,2019-04-15,2143
Jumpsuit,2019-04-22,2271
Jumpsuit,2019-04-29,2117
Jumpsuit,2019-05-06,2092
Jumpsuit,2019-05-13,2262
Jumpsuit,2019-05-20,2254
Jumpsuit,2019-05-27,2272
Jumpsuit,2019-06-03,2184
Jumpsuit,2019-06-10,2100
Jumpsuit,2019-06-17,2071
Jumpsuit,2019-06-24,2044
Jumpsuit,2019-07-01,2052
Jumpsuit,2019-07-08,1968
Jumpsuit,2019-07-15,2036
Jumpsuit,2019-07-22,1901
Jumpsuit,2019-07-29,1631
Jumpsuit,2019-08-05,1475
Jumpsuit,2019-08-12,1667
Jumpsuit,2019-08-19,1869
Jumpsuit,2019-08-26,1734
Jumpsuit,2019-09-02,1609
Jumpsuit,2019-09-09,1864
Jumpsuit,2019-09-16,1924
Jumpsuit,2019-09-23,2015
Jumpsuit,2019-09-30,2033
Jumpsuit,2019-10-07,1932
Jumpsuit,2019-10-14,1903
Jumpsuit,2019-10-21,1869
Jumpsuit,2019-10-28,1820
Jumpsuit,2019-11-04,1854
Jumpsuit,2019-11-11,1937
Jumpsuit,2019-11-18,2072
Jumpsuit,2019-11-25,1901
Jumpsuit,2019-12-02,2156
Jumpsuit,2019-12-09,1850
Jumpsuit,2019-12-16,1786
Jumpsuit,2019-12-23,1642
Jumpsuit,2019-12-30,1741
Jumpsuit,2020-01-06,2185
Jumpsuit,2020-01-13,1795
Jumpsuit,2020-01-20,1785
Jumpsuit,2020-01-27,1578
Jumpsuit,2020-02-03,1302
Jumpsuit,2020-02-10,1310
Jumpsuit,2020-02-17,1257
Jumpsuit,2020-02-24,1300
Jumpsuit,2020-03-02,1090
Jumpsuit,2020-03-09,1139
Jumpsuit,2020-03-16,1066
Jumpsuit,2020-03-23,1163
Jumpsuit,2020-03-30,1210
Jumpsuit,2020-04-06,1297
Jumpsuit,2020-04-13,1281
Jumpsuit,2020-04-20,1205
Jumpsuit,2020-04-27,1486
Jumpsuit,2020-05-04,1258
Jumpsuit,2020-05-11,1224
Jumpsuit,2020-05-18,1296
Jumpsuit,2020-05-25,1376
Jumpsuit,2020-06-01,1329
Jumpsuit,2020-06-08,1394
Jumpsuit,2020-06-15,1438
Jumpsuit,2020-06-22,1411
Jumpsuit,2020-06-29,1398
Jumpsuit,2020-07-06,1356
Jumpsuit,2020-07-13,1431
Jumpsuit,2020-07-20,1442
Jumpsuit,2020-07-27,1421
Jumpsuit,2020-08-03,1411
Jumpsuit,2020-08-10,1402
Jumpsuit,2020-08-17,1498
Jumpsuit,2020-08-24,1353
Jumpsuit,2020-08-31,1299
Jumpsuit,2020-09-07,1510
Jumpsuit,2020-09-14,1291
Jumpsuit,2020-09-21,1367
Khaki,2018-09-03,3729
Khaki,2018-09-10,3448
Khaki,2018-09-17,3376
Khaki,2018-09-24,3481
Khaki,2018-10-01,3636
Khaki,2018-10-08,3458
Khaki,2018-10-15,3591
Khaki,2018-10-22,3533
Khaki,2018-10-29,3651
Khaki,2018-11-05,3769
Khaki,2018-11-12,3832
Khaki,2018-11-19,3589
Khaki,2018-11-26,3672
Khaki,2018-12-03,3541
Khaki,2018-12-10,3637
Khaki,2018-12-17,2959
Khaki,2018-12-24,3034
Khaki,2018-12-31,3397
Khaki,2019-01-07,3346
Khaki,2019-01-14,3634
Khaki,2019-01-21,3659
Khaki,2019-01-28,3337
Khaki,2019-02-04,3216
Khaki,2019-02-11,3147
Khaki,2019-02-18,3315
Khaki,2019-02-25,3348
Khaki,2019-03-04,3191
Khaki,2019-03-11,3157
Khaki,2019-03-18,3226
Khaki,2019-03-25,3470
Khaki,2019-04-01,3481
Khaki,2019-04-08,3397
Khaki,2019-04-15,3424
Khaki,2019-04-22,3289
Khaki,2019-04-29,3356
Khaki,2019-05-06,3408
Khaki,2019-05-13,3418
Khaki,2019-05-20,3557
Khaki,2019-05-27,3564
Khaki,2019-06-03,3678
Khaki,2019-06-10,3616
Khaki,2019-06-17,3547
Khaki,2019-06-24,3417
Khaki,2019-07-01,3887
Khaki,2019-07-08,3312
Khaki,2019-07-15,3432
Khaki,2019-07-22,3488
Khaki,2019-07-29,3388
Khaki,2019-08-05,3328
Khaki,2019-08-12,3460
Khaki,2019-08-19,3289
Khaki,2019-08-26,3226
Khaki,2019-09-02,3274
Khaki,2019-09-09,3324
Khaki,2019-09-16,3310
Khaki,2019-09-23,3315
Khaki,2019-09-30,3421
Khaki,2019-10-07,3389
Khaki,2019-10-14,3586
Khaki,2019-10-21,3514
Khaki,2019-10-28,3313
Khaki,2019-11-04,3593
Khaki,2019-11-11,3734
Khaki,2019-11-18,3620
Khaki,2019-11-25,3600
Khaki,2019-12-02,3460
Khaki,2019-12-09,3150
Khaki,2019-12-16,3058
Khaki,2019-12-23,2993
Khaki,2019-12-30,3060
Khaki,2020-01-06,3553
Khaki,2020-01-13,3524
Khaki,2020-01-20,3623
Khaki,2020-01-27,3235
Khaki,2020-02-03,2844
Khaki,2020-02-10,3239
Khaki,2020-02-17,2963
Khaki,2020-02-24,2863
Khaki,2020-03-02,2828
Khaki,2020-03-09,2644
Khaki,2020-03-16,2320
Khaki,2020-03-23,2820
Khaki,2020-03-30,2923
Khaki,2020-04-06,2867
Khaki,2020-04-13,2862
Khaki,2020-04-20,3104
Khaki,2020-04-27,2982
Khaki,2020-05-04,3008
Khaki,2020-05-11,2980
Khaki,2020-05-18,2808
Khaki,2020-05-25,2759
Khaki,2020-06-01,2790
Khaki,2020-06-08,2926
Khaki,2020-06-15,2951
Khaki,2020-06-22,2768
Khaki,2020-06-29,2888
Khaki,2020-07-06,2864
Khaki,2020-07-13,2946
Khaki,2020-07-20,3103
Khaki,2020-07-27,2983
Khaki,2020-08-03,3038
Khaki,2020-08-10,3007
Khaki,2020-08-17,2732
Khaki,2020-08-24,2919
Khaki,2020-08-31,3089
Khaki,2020-09-07,2947
Khaki,2020-09-14,2843
Khaki,2020-09-21,2840
Leggings,2018-09-03,2476
Leggings,2018-09-10,2546
Leggings,2018-09-17,2265
Leggings,2018-09-24,2557
Leggings,2018-10-01,2666
Leggings,2018-10-08,2722
Leggings,2018-10-15,2636
Leggings,2018-10-22,2610
Leggings,2018-10-29,2447
Leggings,2018-11-05,2628
Leggings,2018-11-12,2716
Leggings,2018-11-19,2817
Leggings,2018-11-26,2728
Leggings,2018-12-03,2792
Leggings,2018-12-10,2499
Leggings,2018-12-17,2187
Leggings,2018-12-24,2218
Leggings,2018-12-31,2385
Leggings,2019-01-07,2478
Leggings,2019-01-14,2466
Leggings,2019-01-21,2477
Leggings,2019-01-28,2337
Leggings,2019-02-04,2444
Leggings,2019-02-11,2448
Leggings,2019-02-18,2405
Leggings,2019-02-25,2364
Leggings,2019-03-04,2410
Leggings,2019-03-11,2534
Leggings,2019-03-18,2524
Leggings,2019-03-25,4674
Leggings,2019-04-01,3507
Leggings,2019-04-08,2662
Leggings,2019-04-15,2400
Leggings,2019-04-22,2694
Leggings,2019-04-29,2546
Leggings,2019-05-06,2457
Leggings,2019-05-13,2316
Leggings,2019-05-20,2526
Leggings,2019-05-27,2334
Leggings,2019-06-03,2175
Leggings,2019-06-10,2336
Leggings,2019-06-17,2505
Leggings,2019-06-24,2160
Leggings,2019-07-01,2112
Leggings,2019-07-08,2150
Leggings,2019-07-15,2113
Leggings,2019-07-22,2058
Leggings,2019-07-29,2075
Leggings,2019-08-05,2231
Leggings,2019-08-12,2082
Leggings,2019-08-19,2123
Leggings,2019-08-26,2256
Leggings,2019-09-02,2286
Leggings,2019-09-09,2177
Leggings,2019-09-16,2261
Leggings,2019-09-23,2705
Leggings,2019-09-30,2803
Leggings,2019-10-07,4006
Leggings,2019-10-14,3551
Leggings,2019-10-21,2801
Leggings,2019-10-28,2669
Leggings,2019-11-04,2731
Leggings,2019-11-11,2849
Leggings,2019-11-18,2918
Leggings,2019-11-25,2921
Leggings,2019-12-02,2779
Leggings,2019-12-09,2760
Leggings,2019-12-16,2709
Leggings,2019-12-23,2526
Leggings,2019-12-30,2878
Leggings,2020-01-06,2595
Leggings,2020-01-13,2691
Leggings,2020-01-20,2666
Leggings,2020-01-27,2562
Leggings,2020-02-03,2444
Leggings,2020-02-10,2247
Leggings,2020-02-17,2142
Leggings,2020-02-24,2184
Leggings,2020-03-02,1986
Leggings,2020-03-09,1809
Leggings,2020-03-16,1802
Leggings,2020-03-23,1887
Leggings,2020-03-30,2035
Leggings,2020-04-06,2122
Leggings,2020-04-13,2062
Leggings,2020-04-20,2127
Leggings,2020-04-27,2265
Leggings,2020-05-04,2005
Leggings,2020-05-11,1989
Leggings,2020-05-18,1723
Leggings,2020-05-25,1683
Leggings,2020-06-01,1652
Leggings,2020-06-08,1756
Leggings,2020-06-15,1588
Leggings,2020-06-22,1583
Leggings,2020-06-29,1620
Leggings,2020-07-06,1577
Leggings,2020-07-13,1547
Leggings,2020-07-20,1716
Leggings,2020-07-27,1583
Leggings,2020-08-03,1739
Leggings,2020-08-10,1883
Leggings,2020-08-17,1717
Leggings,2020-08-24,1715
Leggings,2020-08-31,1713
Leggings,2020-09-07,1799
Leggings,2020-09-14,1737
Leggings,2020-09-21,1679
Lilac (color),2018-09-03,2166
Lilac (color),2018-09-10,2024
Lilac (color),2018-09-17,2246
Lilac (color),2018-09-24,2242
Lilac (color),2018-10-01,2186
Lilac (color),2018-10-08,2258
Lilac (color),2018-10-15,2260
Lilac (color),2018-10-22,2222
Lilac (color),2018-10-29,2139
Lilac (color),2018-11-05,2067
Lilac (color),2018-11-12,2050
Lilac (color),2018-11-19,2227
Lilac (color),2018-11-26,2217
Lilac (color),2018-12-03,1962
Lilac (color),2018-12-10,1881
Lilac (color),2018-12-17,1758
Lilac (color),2018-12-24,1557
Lilac (color),2018-12-31,1562
Lilac (color),2019-01-07,1876
Lilac (color),2019-01-14,2073
Lilac (color),2019-01-21,2074
Lilac (color),2019-01-28,2045
Lilac (color),2019-02-04,2030
Lilac (color),2019-02-11,2277
Lilac (color),2019-02-18,2098
Lilac (color),2019-02-25,1992
Lilac (color),2019-03-04,1998
Lilac (color),2019-03-11,1893
Lilac (color),2019-03-18,1897
Lilac (color),2019-03-25,1839
Lilac (color),2019-04-01,2069
Lilac (color),2019-04-08,2007
Lilac (color),2019-04-15,2076
Lilac (color),2019-04-22,2052
Lilac (color),2019-04-29,2076
Lilac (color),2019-05-06,2119
Lilac (color),2019-05-13,2126
Lilac (color),2019-05-20,2121
Lilac (color),2019-05-27,1878
Lilac (color),2019-06-03,1704
Lilac (color),2019-06-10,1788
Lilac (color),2019-06-17,1804
Lilac (color),2019-06-24,1637
Lilac (color),2019-07-01,1608
Lilac (color),2019-07-08,1638
Lilac (color),2019-07-15,1652
Lilac (color),2019-07-22,1621
Lilac (color),2019-07-29,1519
Lilac (color),2019-08-05,1529
Lilac (color),2019-08-12,1571
Lilac (color),2019-08-19,1577
Lilac (color),2019-08-26,1571
Lilac (color),2019-09-02,1700
Lilac (color),2019-09-09,1557
Lilac (color),2019-09-16,1832
Lilac (color),2019-09-23,1759
Lilac (color),2019-09-30,1595
Lilac (color),2019-10-07,1620
Lilac (color),2019-10-14,1603
Lilac (color),2019-10-21,1723
Lilac (color),2019-10-28,1553
Lilac (color),2019-11-04,1638
Lilac (color),2019-11-11,1871
Lilac (color),2019-11-18,1709
Lilac (color),2019-11-25,1702
Lilac (color),2019-12-02,1590
Lilac (color),2019-12-09,1605
Lilac (color),2019-12-16,1532
Lilac (color),2019-12-23,1439
Lilac (color),2019-12-30,1600
Lilac (color),2020-01-06,1663
Lilac (color),2020-01-13,1524
Lilac (color),2020-01-20,1557
Lilac (color),2020-01-27,1526
Lilac (color),2020-02-03,1452
Lilac (color),2020-02-10,1555
Lilac (color),2020-02-17,1522
Lilac (color),2020-02-24,1481
Lilac (color),2020-03-02,1525
Lilac (color),2020-03-09,1394
Lilac (color),2020-03-16,1346
Lilac (color),2020-03-23,1420
Lilac (color),2020-03-30,1581
Lilac (color),2020-04-06,1928
Lilac (color),2020-04-13,1853
Lilac (color),2020-04-20,1974
Lilac (color),2020-04-27,1904
Lilac (color),2020-05-04,1990
Lilac (color),2020-05-11,1817
Lilac (color),2020-05-18,1838
Lilac (color),2020-05-25,1751
Lilac (color),2020-06-01,1550
Lilac (color),2020-06-08,1458
Lilac (color),2020-06-15,1496
Lilac (color),2020-06-22,1498
Lilac (color),2020-06-29,1613
Lilac (color),2020-07-06,1616
Lilac (color),2020-07-13,1580
Lilac (color),2020-07-20,1553
Lilac (color),2020-07-27,1420
Lilac (color),2020-08-03,1511
Lilac (color),2020-08-10,1459
Lilac (color),2020-08-17,1526
Lilac (color),2020-08-24,1652
Lilac (color),2020-08-31,1480
Lilac (color),2020-09-07,1721
Lilac (color),2020-09-14,1510
Lilac (color),2020-09-21,1536
Necklace,2018-09-03,2228
Necklace,2018-09-10,2117
Necklace,2018-09-17,2149
Necklace,2018-09-24,2256
Necklace,2018-10-01,2311
Necklace,2018-10-08,2211
Necklace,2018-10-15,2315
Necklace,2018-10-22,2338
Necklace,2018-10-29,2205
Necklace,2018-11-05,2224
Necklace,2018-11-12,2455
Necklace,2018-11-19,2574
Necklace,2018-11-26,2315
Necklace,2018-12-03,2290
Necklace,2018-12-10,2254
Necklace,2018-12-17,2215
Necklace,2018-12-24,1616
Necklace,2018-12-31,1757
Necklace,2019-01-07,2011
Necklace,2019-01-14,1922
Necklace,2019-01-21,1930
Necklace,2019-01-28,1960
Necklace,2019-02-04,2033
Necklace,2019-02-11,1943
Necklace,2019-02-18,1883
Necklace,2019-02-25,2036
Necklace,2019-03-04,2117
Necklace,2019-03-11,2379
Necklace,2019-03-18,2065
Necklace,2019-03-25,2468
Necklace,2019-04-01,2263
Necklace,2019-04-08,2290
Necklace,2019-04-15,2402
Necklace,2019-04-22,2045
Necklace,2019-04-29,1959
Necklace,2019-05-06,2071
Necklace,2019-05-13,1899
Necklace,2019-05-20,1877
Necklace,2019-05-27,1868
Necklace,2019-06-03,1882
Necklace,2019-06-10,1913
Necklace,2019-06-17,1902
Necklace,2019-06-24,2026
Necklace,2019-07-01,1950
Necklace,2019-07-08,2103
Necklace,2019-07-15,2118
Necklace,2019-07-22,1950
Necklace,2019-07-29,1823
Necklace,2019-08-05,1861
Necklace,2019-08-12,1800
Necklace,2019-08-19,1937
Necklace,2019-08-26,2204
Necklace,2019-09-02,2016
Necklace,2019-09-09,2277
Necklace,2019-09-16,2294
Necklace,2019-09-23,2263
Necklace,2019-09-30,2157
Necklace,2019-10-07,2106
Necklace,2019-10-14,2351
Necklace,2019-10-21,2263
Necklace,2019-10-28,2179
Necklace,2019-11-04,2317
Necklace,2019-11-11,2955
Necklace,2019-11-18,2471
Necklace,2019-11-25,2591
Necklace,2019-12-02,2657
Necklace,2019-12-09,2707
Necklace,2019-12-16,3030
Necklace,2019-12-23,2219
Necklace,2019-12-30,2070
Necklace,2020-01-06,2215
Necklace,2020-01-13,2559
Necklace,2020-01-20,2190
Necklace,2020-01-27,2118
Necklace,2020-02-03,1828
Necklace,2020-02-10,1833
Necklace,2020-02-17,1881
Necklace,2020-02-24,1846
Necklace,2020-03-02,1810
Necklace,2020-03-09,1630
Necklace,2020-03-16,1619
Necklace,2020-03-23,1630
Necklace,2020-03-30,1825
Necklace,2020-04-06,1908
Necklace,2020-04-13,1803
Necklace,2020-04-20,1795
Necklace,2020-04-27,1728
Necklace,2020-05-04,1580
Necklace,2020-05-11,1334
Necklace,2020-05-18,1239
Necklace,2020-05-25,1248
Necklace,2020-06-01,1184
Necklace,2020-06-08,1207
Necklace,2020-06-15,1095
Necklace,2020-06-22,1168
Necklace,2020-06-29,1205
Necklace,2020-07-06,1158
Necklace,2020-07-13,1262
Necklace,2020-07-20,1481
Necklace,2020-07-27,1368
Necklace,2020-08-03,1448
Necklace,2020-08-10,1425
Necklace,2020-08-17,1455
Necklace,2020-08-24,1362
Necklace,2020-08-31,1350
Necklace,2020-09-07,1481
Necklace,2020-09-14,1539
Necklace,2020-09-21,1416
Necktie,2018-09-03,4222
Necktie,2018-09-10,4341
Necktie,2018-09-17,4155
Necktie,2018-09-24,4265
Necktie,2018-10-01,4192
Necktie,2018-10-08,4740
Necktie,2018-10-15,4895
Necktie,2018-10-22,4332
Necktie,2018-10-29,4241
Necktie,2018-11-05,4263
Necktie,2018-11-12,4204
Necktie,2018-11-19,4414
Necktie,2018-11-26,4559
Necktie,2018-12-03,4944
Necktie,2018-12-10,5091
Necktie,2018-12-17,4255
Necktie,2018-12-24,3994
Necktie,2018-12-31,4226
Necktie,2019-01-07,4283
Necktie,2019-01-14,4413
Necktie,2019-01-21,4181
Necktie,2019-01-28,4115
Necktie,2019-02-04,4098
Necktie,2019-02-11,4168
Necktie,2019-02-18,4163
Necktie,2019-02-25,4055
Necktie,2019-03-04,4166
Necktie,2019-03-11,3891
Necktie,2019-03-18,4010
Necktie,2019-03-25,4454
Necktie,2019-04-01,4128
Necktie,2019-04-08,3938
Necktie,2019-04-15,3760
Necktie,2019-04-22,3837
Necktie,2019-04-29,3992
Necktie,2019-05-06,3679
Necktie,2019-05-13,3870
Necktie,2019-05-20,4028
Necktie,2019-05-27,4051
Necktie,2019-06-03,3427
Necktie,2019-06-10,4291
Necktie,2019-06-17,4006
Necktie,2019-06-24,3736
Necktie,2019-07-01,3554
Necktie,2019-07-08,3811
Necktie,2019-07-15,4126
Necktie,2019-07-22,3678
Necktie,2019-07-29,3933
Necktie,2019-08-05,3865
Necktie,2019-08-12,3671
Necktie,2019-08-19,3738
Necktie,2019-08-26,3789
Necktie,2019-09-02,3754
Necktie,2019-09-09,3984
Necktie,2019-09-16,4064
Necktie,2019-09-23,4314
Necktie,2019-09-30,3875
Necktie,2019-10-07,4140
Necktie,2019-10-14,5483
Necktie,2019-10-21,4701
Necktie,2019-10-28,3960
Necktie,2019-11-04,4156
Necktie,2019-11-11,4662
Necktie,2019-11-18,4125
Necktie,2019-11-25,4031
Necktie,2019-12-02,4096
Necktie,2019-12-09,3989
Necktie,2019-12-16,3667
Necktie,2019-12-23,3254
Necktie,2019-12-30,3738
Necktie,2020-01-06,5501
Necktie,2020-01-13,4344
Necktie,2020-01-20,4163
Necktie,2020-01-27,3852
Necktie,2020-02-03,3867
Necktie,2020-02-10,3935
Necktie,2020-02-17,4023
Necktie,2020-02-24,4102
Necktie,2020-03-02,4082
Necktie,2020-03-09,3604
Necktie,2020-03-16,3062
Necktie,2020-03-23,3482
Necktie,2020-03-30,3563
Necktie,2020-04-06,3717
Necktie,2020-04-13,3534
Necktie,2020-04-20,3607
Necktie,2020-04-27,3691
Necktie,2020-05-04,3017
Necktie,2020-05-11,2911
Necktie,2020-05-18,2906
Necktie,2020-05-25,2628
Necktie,2020-06-01,2660
Necktie,2020-06-08,2794
Necktie,2020-06-15,2933
Necktie,2020-06-22,2629
Necktie,2020-06-29,2568
Necktie,2020-07-06,2552
Necktie,2020-07-13,2716
Necktie,2020-07-20,2713
Necktie,2020-07-27,2897
Necktie,2020-08-03,2859
Necktie,2020-08-10,2874
Necktie,2020-08-17,2819
Necktie,2020-08-24,3024
Necktie,2020-08-31,3132
Necktie,2020-09-07,3045
Necktie,2020-09-14,3489
Necktie,2020-09-21,3056
Nightgown,2018-09-03,936
Nightgown,2018-09-10,935
Nightgown,2018-09-17,821
Nightgown,2018-09-24,905
Nightgown,2018-10-01,1031
Nightgown,2018-10-08,1134
Nightgown,2018-10-15,890
Nightgown,2018-10-22,891
Nightgown,2018-10-29,837
Nightgown,2018-11-05,938
Nightgown,2018-11-12,909
Nightgown,2018-11-19,1049
Nightgown,2018-11-26,968
Nightgown,2018-12-03,1005
Nightgown,2018-12-10,853
Nightgown,2018-12-17,932
Nightgown,2018-12-24,942
Nightgown,2018-12-31,977
Nightgown,2019-01-07,933
Nightgown,2019-01-14,997
Nightgown,2019-01-21,944
Nightgown,2019-01-28,897
Nightgown,2019-02-04,923
Nightgown,2019-02-11,894
Nightgown,2019-02-18,909
Nightgown,2019-02-25,1021
Nightgown,2019-03-04,858
Nightgown,2019-03-11,947
Nightgown,2019-03-18,932
Nightgown,2019-03-25,938
Nightgown,2019-04-01,941
Nightgown,2019-04-08,912
Nightgown,2019-04-15,912
Nightgown,2019-04-22,905
Nightgown,2019-04-29,907
Nightgown,2019-05-06,857
Nightgown,2019-05-13,909
Nightgown,2019-05-20,880
Nightgown,2019-05-27,850
Nightgown,2019-06-03,910
Nightgown,2019-06-10,917
Nightgown,2019-06-17,1087
Nightgown,2019-06-24,1025
Nightgown,2019-07-01,1055
Nightgown,2019-07-08,1099
Nightgown,2019-07-15,996
Nightgown,2019-07-22,1043
Nightgown,2019-07-29,968
Nightgown,2019-08-05,942
Nightgown,2019-08-12,919
Nightgown,2019-08-19,897
Nightgown,2019-08-26,861
Nightgown,2019-09-02,908
Nightgown,2019-09-09,938
Nightgown,2019-09-16,924
Nightgown,2019-09-23,965
Nightgown,2019-09-30,857
Nightgown,2019-10-07,873
Nightgown,2019-10-14,903
Nightgown,2019-10-21,953
Nightgown,2019-10-28,863
Nightgown,2019-11-04,893
Nightgown,2019-11-11,917
Nightgown,2019-11-18,871
Nightgown,2019-11-25,913
Nightgown,2019-12-02,929
Nightgown,2019-12-09,831
Nightgown,2019-12-16,841
Nightgown,2019-12-23,938
Nightgown,2019-12-30,937
Nightgown,2020-01-06,952
Nightgown,2020-01-13,885
Nightgown,2020-01-20,855
Nightgown,2020-01-27,826
Nightgown,2020-02-03,809
Nightgown,2020-02-10,744
Nightgown,2020-02-17,995
Nightgown,2020-02-24,918
Nightgown,2020-03-02,819
Nightgown,2020-03-09,790
Nightgown,2020-03-16,779
Nightgown,2020-03-23,917
Nightgown,2020-03-30,940
Nightgown,2020-04-06,991
Nightgown,2020-04-13,1041
Nightgown,2020-04-20,1029
Nightgown,2020-04-27,1117
Nightgown,2020-05-04,957
Nightgown,2020-05-11,972
Nightgown,2020-05-18,962
Nightgown,2020-05-25,882
Nightgown,2020-06-01,930
Nightgown,2020-06-08,910
Nightgown,2020-06-15,790
Nightgown,2020-06-22,904
Nightgown,2020-06-29,816
Nightgown,2020-07-06,881
Nightgown,2020-07-13,971
Nightgown,2020-07-20,955
Nightgown,2020-07-27,1062
Nightgown,2020-08-03,1056
Nightgown,2020-08-10,1099
Nightgown,2020-08-17,1179
Nightgown,2020-08-24,1046
Nightgown,2020-08-31,907
Nightgown,2020-09-07,956
Nightgown,2020-09-14,923
Nightgown,2020-09-21,925
Orange (colour),2018-09-03,4369
Orange (colour),2018-09-10,3913
Orange (colour),2018-09-17,4086
Orange (colour),2018-09-24,4143
Orange (colour),2018-10-01,4370
Orange (colour),2018-10-08,4316
Orange (colour),2018-10-15,4133
Orange (colour),2018-10-22,4275
Orange (colour),2018-10-29,4309
Orange (colour),2018-11-05,4137
Orange (colour),2018-11-12,4432
Orange (colour),2018-11-19,4066
Orange (colour),2018-11-26,4675
Orange (colour),2018-12-03,4414
Orange (colour),2018-12-10,4346
Orange (colour),2018-12-17,3741
Orange (colour),2018-12-24,3491
Orange (colour),2018-12-31,4319
Orange (colour),2019-01-07,4235
Orange (colour),2019-01-14,4098
Orange (colour),2019-01-21,4065
Orange (colour),2019-01-28,4360
Orange (colour),2019-02-04,4243
Orange (colour),2019-02-11,4937
Orange (colour),2019-02-18,4143
Orange (colour),2019-02-25,3961
Orange (colour),2019-03-04,4211
Orange (colour),2019-03-11,4266
Orange (colour),2019-03-18,4390
Orange (colour),2019-03-25,4392
Orange (colour),2019-04-01,4207
Orange (colour),2019-04-08,4218
Orange (colour),2019-04-15,3713
Orange (colour),2019-04-22,4521
Orange (colour),2019-04-29,4177
Orange (colour),2019-05-06,3727
Orange (colour),2019-05-13,3706
Orange (colour),2019-05-20,3740
Orange (colour),2019-05-27,3600
Orange (colour),2019-06-03,3251
Orange (colour),2019-06-10,3609
Orange (colour),2019-06-17,3427
Orange (colour),2019-06-24,3749
Orange (colour),2019-07-01,3722
Orange (colour),2019-07-08,3795
Orange (colour),2019-07-15,3615
Orange (colour),2019-07-22,3403
Orange (colour),2019-07-29,4167
Orange (colour),2019-08-05,4138
Orange (colour),2019-08-12,4173
Orange (colour),2019-08-19,4151
Orange (colour),2019-08-26,3858
Orange (colour),2019-09-02,3896
Orange (colour),2019-09-09,4534
Orange (colour),2019-09-16,4201
Orange (colour),2019-09-23,4529
Orange (colour),2019-09-30,4635
Orange (colour),2019-10-07,6738
Orange (colour),2019-10-14,4687
Orange (colour),2019-10-21,4969
Orange (colour),2019-10-28,4260
Orange (colour),2019-11-04,5030
Orange (colour),2019-11-11,5790
Orange (colour),2019-11-18,4519
Orange (colour),2019-11-25,4467
Orange (colour),2019-12-02,4355
Orange (colour),2019-12-09,4886
Orange (colour),2019-12-16,5534
Orange (colour),2019-12-23,3842
Orange (colour),2019-12-30,4125
Orange (colour),2020-01-06,4452
Orange (colour),2020-01-13,4595
Orange (colour),2020-01-20,4647
Orange (colour),2020-01-27,4515
Orange (colour),2020-02-03,4551
Orange (colour),2020-02-10,4760
Orange (colour),2020-02-17,4845
Orange (colour),2020-02-24,4600
Orange (colour),2020-03-02,4458
Orange (colour),2020-03-09,4326
Orange (colour),2020-03-16,4397
Orange (colour),2020-03-23,4487
Orange (colour),2020-03-30,5499
Orange (colour),2020-04-06,5322
Orange (colour),2020-04-13,5251
Orange (colour),2020-04-20,5145
Orange (colour),2020-04-27,5739
Orange (colour),2020-05-04,4626
Orange (colour),2020-05-11,4172
Orange (colour),2020-05-18,4522
Orange (colour),2020-05-25,7772
Orange (colour),2020-06-01,4984
Orange (colour),2020-06-08,4658
Orange (colour),2020-06-15,4123
Orange (colour),2020-06-22,4217
Orange (colour),2020-06-29,4712
Orange (colour),2020-07-06,5180
Orange (colour),2020-07-13,4326
Orange (colour),2020-07-20,4734
Orange (colour),2020-07-27,5054
Orange (colour),2020-08-03,4992
Orange (colour),2020-08-10,5290
Orange (colour),2020-08-17,4253
Orange (colour),2020-08-24,4696
