origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3
2020-05-11,random_floor,true,true,2879,2879,0.0,0.0,0.0,0.005,0.4391532130529046,-0.008622004055167394,0.4690535615723507,0.09110475026889528,0.11533770270465053,0.13160313108525934,0.0
2020-05-18,random_floor,true,true,2855,2855,0.0,0.0,0.0,0.0,0.4221334723265535,-0.0026607466608772517,0.46379664999881154,0.10477613846189052,0.11508256902597384,0.1376614599096005,0.0
2020-05-25,random_floor,true,true,2808,2808,0.016666666666666666,0.0,0.0,0.0,0.4494209948398079,-0.004419437951916222,0.4474026665281869,0.1399966328876122,0.12222430818623205,0.15546773563207555,0.0
2020-06-01,random_floor,true,true,2763,2763,0.0,0.0,0.0,0.005,0.45065709319009917,-0.0016436068241656291,0.43960676485215594,0.09139030827005983,0.13271977169851132,0.1423990150824645,0.0
2020-06-08,random_floor,true,true,2690,2690,0.016666666666666666,0.016666666666666666,0.0,0.01,0.4514151776194259,0.002048059504619645,0.4194578780616604,0.0958354818712758,0.13048071618814752,0.14847483265169542,0.0
2020-06-15,random_floor,true,true,2547,2547,0.0,0.0,0.0,0.0,0.45946776756006197,0.0027434484940925584,0.40802621183609233,0.07926686301888544,0.11756061066433152,0.14352612142309043,0.0
2020-06-22,random_floor,true,true,1978,1978,0.03333333333333333,0.016666666666666666,0.0,0.005,0.4874613258797069,0.003304203705124234,0.367080409624774,0.08990584898802256,0.1482193003716613,0.17991236572103583,0.0
2019-07-29,seasonal_naive,false,false,3037,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-05,seasonal_naive,false,false,3039,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-12,seasonal_naive,false,false,3041,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-19,seasonal_naive,false,false,3042,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-26,seasonal_naive,false,false,3043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-02,seasonal_naive,false,false,3043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-09,seasonal_naive,false,false,3043,2573,0.3333333333333333,0.3333333333333333,0.0,0.1,0.7960166884882652,0.5144273469488089,0.19701024816862345,0.44653961785244517,0.4693179106785669,0.5494625040641279,0.0
2019-09-16,seasonal_naive,true,false,3044,2718,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8118867194802489,0.5163692050783133,0.19234617825851502,0.46044309103874964,0.5162672554273761,0.5106795658024842,0.0
2019-09-23,seasonal_naive,true,false,3042,2751,0.3333333333333333,0.3333333333333333,0.0,0.3,0.7744196033548585,0.5191725700816938,0.19408255887066814,0.312570594163256,0.49115211379857115,0.48522137456718806,0.0
2019-09-30,seasonal_naive,true,false,3044,2797,0.3333333333333333,0.0,0.0,0.2,0.8104905782365416,0.5056524738763402,0.19837216992069925,0.3095938632468218,0.5411503031448676,0.4837543109968235,0.0
2019-10-07,seasonal_naive,true,false,3044,2818,0.3333333333333333,0.3333333333333333,0.0,0.3,0.7955869227614722,0.5062574870812514,0.19580819212933864,0.31137553450955974,0.4976607324759758,0.4250386865993618,0.0
2019-10-14,seasonal_naive,true,false,3042,2830,0.6666666666666666,0.6666666666666666,0.0,0.3,0.7632208398695763,0.5095018846241016,0.18832983331377043,0.5191067055584238,0.4293609119822153,0.38681131122634954,0.0
2019-10-21,seasonal_naive,true,false,3042,2836,0.6666666666666666,0.6666666666666666,0.0,0.3,0.749261283742456,0.507159435475726,0.1861374374438041,0.5081751207482189,0.43007360689363605,0.46640713970021414,0.0
2019-10-28,seasonal_naive,true,false,3039,2847,0.3333333333333333,0.3333333333333333,0.0,0.2,0.7166031739526934,0.5031055908718668,0.18934935387048196,0.3160050358259386,0.3545013250747149,0.48492442322246937,0.0
2019-11-04,seasonal_naive,true,false,3038,2853,0.3333333333333333,0.3333333333333333,0.0,0.1,0.7143179815192201,0.49508462220873056,0.18930949850909806,0.28872326133129367,0.364263149096888,0.4180987345864106,0.0
2019-11-11,seasonal_naive,true,false,3034,2854,0.3333333333333333,0.3333333333333333,0.0,0.1,0.7038690184394394,0.4881083177552026,0.18907520049228987,0.3026642958848991,0.3536312858152998,0.40693767661295344,0.0
2019-11-18,seasonal_naive,true,false,3028,2854,0.3333333333333333,0.3333333333333333,0.0,0.1,0.6106580182418517,0.4826083066499815,0.18750704867314866,0.2816669888737102,0.3148758221381643,0.3959261561895846,0.0
2019-11-25,seasonal_naive,true,false,3023,2850,0.3333333333333333,0.3333333333333333,0.0,0.1,0.6091316882434822,0.4793081481087069,0.2084623579987133,0.3384619388685398,0.33771328882372464,0.37768555544636284,0.0
2019-12-02,seasonal_naive,true,true,3020,2854,0.3333333333333333,0.3333333333333333,0.0,0.1,0.5927642600089658,0.48203626541891825,0.19793524050430789,0.36055588357537655,0.32600714506561523,0.42684293271568974,0.0
2019-12-09,seasonal_naive,true,true,3016,2851,0.3333333333333333,0.0,0.0,0.0,0.5964529980322374,0.48327317635178335,0.1973057810984631,0.3571512694467631,0.2988623857232544,0.43456240823654485,0.0
2019-12-16,seasonal_naive,true,true,3014,2848,0.0,0.0,0.0,0.1,0.6026344826326042,0.48195473669048183,0.21262645342693956,0.13156541937961969,0.3188911799547272,0.44017243795352684,0.0
2019-12-23,seasonal_naive,true,true,3013,2851,0.3333333333333333,0.0,0.0,0.0,0.6272197710154085,0.4840420271616271,0.21881351706284383,0.3170673995820492,0.3084349998064635,0.39943710906049823,0.0
2019-12-30,seasonal_naive,true,true,3012,2854,0.0,0.0,0.0,0.1,0.6649579924194516,0.48843407351009827,0.2170198842985412,0.2339455064511823,0.3791053134972627,0.3740080908425527,0.0
2020-01-06,seasonal_naive,true,true,3010,2855,0.0,0.0,0.0,0.1,0.6684544512446018,0.4832000125939654,0.20496718054266932,0.2536620941023765,0.3749248984138153,0.3717259638114431,0.0
2020-01-13,seasonal_naive,true,true,3009,2860,0.0,0.0,0.0,0.0,0.6409617909186399,0.48761796225536524,0.20470683898195643,0.1369873104813003,0.33050666627009456,0.3207819093099727,0.0
2020-01-20,seasonal_naive,true,true,3007,2865,0.0,0.0,0.0,0.1,0.6980210600133201,0.4980114334609007,0.20358867778814868,0.1370707679532325,0.4204164061005386,0.39015795766512185,0.0
2020-01-27,seasonal_naive,true,true,3008,2870,0.3333333333333333,0.3333333333333333,0.0,0.2,0.6545180580844231,0.5049088538801623,0.2029860862960392,0.3500265481990264,0.3631739807374358,0.40030026986025896,0.0
2020-02-03,seasonal_naive,true,true,3007,2879,0.0,0.0,0.0,0.2,0.6416899457095371,0.5110531243307149,0.20835051844554223,0.1197175861907198,0.3790180580653444,0.41567747931787385,0.0
2020-02-10,seasonal_naive,true,true,3007,2886,0.3333333333333333,0.3333333333333333,0.0,0.2,0.6791367978950354,0.5194045173468039,0.20486805431277996,0.37276305224446515,0.33075072297485514,0.3914433490339096,0.0
2020-02-17,seasonal_naive,true,true,3005,2893,0.3333333333333333,0.3333333333333333,0.0,0.2,0.711083653883337,0.5302463245756537,0.20357856367020294,0.34986310077542965,0.391919015357886,0.40804072619538273,0.0
2020-02-24,seasonal_naive,true,true,3001,2898,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.7821752422198299,0.5457827829226957,0.2002605332893431,0.6697812273031786,0.4664522882815962,0.4320634930780943,0.6666666666666666
2020-03-02,seasonal_naive,true,true,2999,2903,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8363983021775689,0.5550307543701097,0.19937571617223301,0.6705096556994764,0.557659465509143,0.4660653654195375,0.6666666666666666
2020-03-09,seasonal_naive,true,true,2991,2905,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8403230060244848,0.5621384182081334,0.19643857454302835,0.6821608340725713,0.565926392676588,0.44637508999226083,0.6666666666666666
2020-03-16,seasonal_naive,true,true,2984,2902,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.8326728280550052,0.5716722240654221,0.18623712765597583,0.6911365272520833,0.5320155095810463,0.46611838257432986,0.6666666666666666
2020-03-23,seasonal_naive,true,true,2969,2893,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8555566749180775,0.5923565393579793,0.1755460516848447,0.6728398920742371,0.5728331807482372,0.5203094278582626,0.3333333333333333
2020-03-30,seasonal_naive,true,true,2962,2891,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8881755443803652,0.6026469899022696,0.17478637985270315,0.8070723129707079,0.6238885755376458,0.5219253679975981,0.6666666666666666
2020-04-06,seasonal_naive,true,true,2956,2890,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8906687028890045,0.6039089537498497,0.1752745220239519,0.8977189112777277,0.6216662281930702,0.59862806985318,0.6666666666666666
2020-04-13,seasonal_naive,true,true,2941,2877,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8949247366884304,0.6038360688011484,0.17184656793740996,0.9178639351211005,0.6163256192355528,0.6411339795313938,0.6666666666666666
2020-04-20,seasonal_naive,true,true,2934,2871,1.0,0.6666666666666666,0.0,0.3,0.8796230290340449,0.6039340869396888,0.17492011141540056,0.8775605693279117,0.5913755409976307,0.5902775091775249,0.6666666666666666
2020-04-27,seasonal_naive,true,true,2917,2856,1.0,0.6666666666666666,0.0,0.3,0.8685183297758726,0.6091443575207566,0.17421414339317126,0.842867372920489,0.5818464097413923,0.6066899180736416,0.6666666666666666
2020-05-04,seasonal_naive,true,true,2906,2847,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8513487762365858,0.611779409322762,0.17244648971548934,0.6257803014545246,0.5107539153147165,0.5960124516481202,0.0
2020-05-11,seasonal_naive,true,true,2879,2823,0.3333333333333333,0.3333333333333333,0.0,0.1,0.8443498088401322,0.6165578742722988,0.17106851740108653,0.5953482883460002,0.5054055288687552,0.5707838354797173,0.0
2020-05-18,seasonal_naive,true,true,2855,2803,0.6666666666666666,0.0,0.0,0.0,0.8659352503813098,0.6173597234937405,0.17295641541812792,0.5822054979116196,0.5681668313473373,0.6168829639786029,0.0
2020-05-25,seasonal_naive,true,true,2808,2757,0.0,0.0,0.0,0.0,0.8540347532321242,0.6091417871261202,0.17260820738476967,0.6440121122047733,0.5355518036531853,0.5875564277011276,0.0
2020-06-01,seasonal_naive,true,true,2763,2715,0.0,0.0,0.0,0.0,0.8366333811108309,0.5998920579505724,0.1722271309629356,0.4956752171247443,0.5211975439793175,0.5308546588732121,0.0
2020-06-08,seasonal_naive,true,true,2690,2644,0.0,0.0,0.0,0.0,0.8104007274806521,0.5966063479273533,0.1694387448416826,0.37150064277862666,0.45939117481284486,0.5329743561110315,0.0
2020-06-15,seasonal_naive,true,true,2547,2504,0.0,0.0,0.0,0.1,0.8229142810239038,0.5964069696631593,0.16969431410320884,0.3250528166643131,0.5163923317625375,0.517811504684668,0.0
2020-06-22,seasonal_naive,true,true,1978,1938,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0.8417847674417533,0.584827872746364,0.16928441740517336,0.4857427321528327,0.507644949452041,0.46524615090047583,0.3333333333333333
