origin_week,method,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3
2019-08-26,b2,0.0,0.0,0.0,0.0,0.7463642661076841,0.44674629016927736,0.28624306257323123,0.31423726798365526,0.29550671873530543,0.2712920291095467,0.0
2019-09-02,b2,0.0,0.0,0.0,0.1,0.7575850026853171,0.46161635315905286,0.2547889345608588,0.27957474304008917,0.3624778594788308,0.41808596557089395,0.0
2019-09-09,b2,0.3333333333333333,0.3333333333333333,0.0,0.1,0.8338274154476518,0.4590898277221894,0.24080350407993031,0.4197482170980445,0.5414871199993163,0.47604939196016394,0.0
2019-09-16,b2,0.3333333333333333,0.3333333333333333,0.0,0.1,0.8480725804955173,0.4534687392436974,0.2293269548124758,0.4697462464864477,0.549733522320349,0.43137023937381735,0.0
2019-09-23,b2,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8623259672452306,0.5014931383050545,0.2263458625613078,0.5779735470091063,0.5210616663629188,0.4966271792647538,0.0
2019-09-30,b2,0.6666666666666666,0.0,0.0,0.0,0.857018050506665,0.49793906962609435,0.2274649061945133,0.5628955716889171,0.5142580533590588,0.5925366050569785,0.0
2019-10-07,b2,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8750137315179383,0.49085845975672554,0.21222360228517337,0.589286024409845,0.5674664378390373,0.5296749562849802,0.0
2019-10-14,b2,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8524151441811653,0.49306407667787566,0.20481966679979008,0.5545601501384135,0.5050639569451919,0.5168863314184832,0.0
2019-10-21,b2,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8745894029734844,0.5255151727925935,0.18558437160921065,0.5095424451868164,0.5747245831927654,0.6148651623163095,0.0
2019-10-28,b2,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8553138633666327,0.5448462227147992,0.181963453857525,0.5370397337318826,0.5016272756343193,0.6211312511590037,0.0
2019-11-04,b2,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8746700862116296,0.539525763795766,0.17654581077139642,0.5171508966288593,0.585415826873267,0.6120432454105565,0.0
2019-11-11,b2,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8852190279133249,0.5495126996717334,0.1699173854143182,0.5726747106995473,0.5906156921221475,0.6428914801936444,0.0
2019-11-18,b2,1.0,0.6666666666666666,0.0,0.2,0.8739856489094838,0.5698563331572994,0.15791966080149955,0.7157492102972726,0.5732910800233245,0.6440110680018856,0.0
2019-11-25,b2,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9064955456755998,0.6365842112846504,0.19647102714595574,0.7049560000604634,0.6523949196438908,0.6170569103674497,0.0
2019-12-02,b2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.9136478726065158,0.5869522132208884,0.15837593970328942,0.8450612436628866,0.6771077543117703,0.6508728907183219,0.3333333333333333
2019-12-09,b2,0.6666666666666666,0.3333333333333333,0.0,0.2,0.9168271961374573,0.6085856513024686,0.1553549979795053,0.8104528054322891,0.687762985201174,0.6461349297016207,0.3333333333333333
2019-12-16,b2,0.6666666666666666,0.0,0.0,0.0,0.8696029226875449,0.6535116550291425,0.19371347672649583,0.7296161049975597,0.5552419251701165,0.5805431498103071,0.0
2019-12-23,b2,0.3333333333333333,0.0,0.0,0.0,0.8446088673634982,0.6277172032193578,0.1743775994956108,0.48555035148055437,0.5005902682856527,0.5668233540495021,0.0
